User,Followers
brunocoelho,"['luisgabriel', 'lucasicf', 'csjaba', 'mateusgrb', 'thiagodiniz', 'lmarinho', 'dudurocha', 'filipeximenes', 'ricardosbarbosa', 'renatooliveira', 'sergiorpvn', 'PedroHPVieira', 'victoracioli', 'paulohcarvalho', 'djalmaaraujo', 'fabiosl', 'fernandolins', 'henvic', 'guilhermefarias', 'willduarte', 'gblnovaes', 'Limaa', 'pragmaticivan', 'jmettraux', 'tomplays', 'matiasinsaurralde', 'podviaznikov', 'rla', 'perlancar', 'kelonye', 'AndanteC', 'ahebert', 'fabriceleal', 'jmg', 'wlaurance', 'sunnygleason', 'emptymalei', 'diegocr', 'rskull', 'pixelyunicorn', 'metakeule', 'netroby', 'liangzan', 'yl790', 'Akira-Hayasaka', 'Jibigopi', 'isamuok', 'alexandregama', 'fhferreira', 'ThePolywellGuy', 'Archie22is', 'Jacktony', 'danjesus', 'mattn', 'tdantas', 'hbokmann', 'tianweidut', 'miura1729', 'M0xkLurk3r', 'pretodor', 'kcsrkc', 'rafaecheve', 'CavalcanteLeo', 'rodrigoalvesvieira', 'metanoia023', 'laisvarejao-elife', 'luiztiago', 'tigefa4u', 'brunobasto', 'mairatma', 'hudsonmarinho', 'charlenopires', 'andreyluiz', 'golddiamonds', 'Sisay25', 'marclundgren', 'iurimattos', 'clamenezes', 'marquinhusgoncalves', 'manishdipankar1711', 'SuriyaaKudoIsc', 'qhuy61', 'glaucosydow', 'nerdcalistenico', 'hgfischer', 'cusspvz', 'brunocasanova', 'gabrielpconceicao', 'ajsb85', 'angusshire', 'wschenkel', 'felladrin', 'di3goleite', 'yeahdongcn', 'xiahouwei', 'jinjorge', 'jcemelanda', 'dotscript', 'Gooooodman', 'RogerFederer03', 'zrcing', 'ReidHolmes', 'BlitheXie', 'mguilhermetavares', 'violivei', 'beyhosni', 'nfultz', 'gallindo', 'dalinhuang99', 'mstraughan86', 'akinhwan']"
fernandogrd,"['brunojm', 'henriquebastos', 'fabiocerqueira', 'rafaelcaricio', 'frenetic', 'guiocavalcanti', 'fjsj', 'douglas', 'yuripiratello', 'aericson', 'cadu-leite', 'marcelcaraciolo', 'unintendedgirl', 'tarsisazevedo', 'filipevarjao', 'renatooliveira', 'antuirno', 'filipeximenes', 'klebercode', 'filipemanuelofs', 'dulacp', 'luanfonceca', 'patrickrbc', 'vonpupp', 'marioidival', 'allanmatheus', 'luish', 'irgmedeiros', 'cesarFrias', 'gabrielpjordao', 'vitoriavasconcelos', 'gileno', 'lrezende', 'CARocha', 'cassiobotaro', 'danilobellini', 'gtsalles', 'wpjunior', 'importerror', 'marco-istccp', 'DiegoYungh', 'arthuralvim', 'tulio-albuquerque', 'gilsondev', 'osantana', 'alcione', 'Miicchhel', 'gustavohenrique', 'lboaretto', 'wellington16', 'monadic', 'pauloromeira', 'fernandolins', 'rougeth', 'andres-root', 'alejonext', 'hugorodrigues', 'di3goleite', 'hugoesb', 'sergiomario', 'sergiovilar', 'raelmax', 'd4n1', 'NetoDevel', 'edroman', 'raninho', 'renanalencar', 'eduardohitek', 'hallanmc', 'joelwallis', 'JonnatasCabral', 'mileo', 'cusspvz', 'gabrielpconceicao', 'rodrigoclira', 'woliveiras', 'orlandoxavier', 'paulomatos', 'vmesel', 'Shuon', 'luizenriq', 'BernardoAT', 'n1lux', 'caiovictormc', 'paulo-romano', 'analistamarcio', 'danilovbarbosa', 'dakerfp', 'heltonalves99', 'medeirosthiago', 'maurxeugenio', 'brunnogomes', 'geraldoramos', 'faeliaso', 'deuscapturus', 'aipi', 'RivaldoAndrade', 'lnlsnb', 'JacksonOsvaldo', 'dipcx2', 'AndiChiou', 'geraldo-netto', 'paulopinda']"
adrielcafe,"['BenjamimRodrigo', 'FilipeSantana', 'DevenLu', 'tralphy', 'pranavlathigara', 'petrosian', 'bafsheh', 'DavidLeeBR', 'jonasagx', 'brenopolanski', 'Sonny2611', 'throwrocks', 'rabyunghwa', 'ArslanKathia', 'jeandersonbc', 'fukhaos', 'xingjiyihao', 'chenruibin', 'lizwangying', 'SuiTang', 'h124551753', 'willkernel', 'zhourihu5', 'iqiqiqi', 'IkoumaDevForEver', 'zyxyuanxiao', 'Moearly', 'KarthikPugal86', '1836807765', 'lyc-changeworld', 'fireking0415', 'mrme2014', 'rupeshpadhye', 'jianghuashan', 'initLiu', 'daveb377', 'hy2012', 'kevinho', 'myheat', 'tonybright', 'PassionK', 'wmiaoa', 'AndroidPreView', 'casevictor', 'jonasporto', 'charlenopires', 'BazzaCuda', 'keniel123', 'AJS99', 'walmyrcarvalho', 'cherry-wave', 'nazirsinakazimi', 'gfreivasc', 'Tigresss', 'farhadfaghihi', 'thalissondev', 'yangpin', 'songnob', 'fenghailin1209', 'anilsangani', 'saulotoledo', 'Johnyoat', 'HocLT', 'maichanchinh', 'wang9090980', 'lcassiol', 'adrianobarros', 'opklnm102', 'frankfarias', 'midealee', 'dilix', 'jhdmpp', 'randomaspirer', 'fabricelepro', 'bluemix', 'chnouman', 'lgwguang', 'dalinhuang99', 'AdnanSattar', 'bresan', 'meparam', 'ruhika', 'NerdFaisal404', 'natsupy', 'piyush-malaviya', 'LowApe', 'edu1345dev', 'icuihai', 'humazed', 'TwoBirdsChai', 'eterrao', 'thangnguye', 'shaoshuai904', 'caoshengsheng', 'allancarlos123', 'lenilsonjr', 'KodiMadhavarao', 'fernandohbrasil']"
arthuralvim,"['rafaelcaricio', 'frenetic', 'marcelcaraciolo', 'filipeximenes', 'renatooliveira', 'gilsondev', 'luanfonceca', 'letanure', 'danilobellini', 'jonasagx', 'willmendesneto', 'tamimibrahim', 'fabiocerqueira', 'mauler', 'Miicchhel', 'marciojss', 'I-am-Gabi', 'adonescunha', 'luisgabriel', 'monadic', 'jflima', 'irgmedeiros', 'aericson', 'pernambucano', 'wpjunior', 'fernandolins', 'rodrigoamaral', 'felipesotero', 'LucasMagnum', 'tuliocpbs', 'rasoliveira', 'praneethkumarpidugu', 'shyba', 'JonnatasCabral', 'alsmoreira', 'angusshire', 'd4n1', 'fjsj', 'nielsonsantana', 'filipehsilva', 'Tiago-Lira', 'gabrielpconceicao', 'carmenmp', 'vsouza', 'pauloromeira', 'jparicka', 'theithead', 'brunocasanova', 'cusspvz', 'luizbraga', 'raelmax', 'hugobrilhante', 'ericbbraga', 'DGTouch', 'eBangali', 'saeedsq', 'ivensrocha', 'deividazevedo2', 'gtsalles', 'victorfsf', 'arineto', 'gfreivasc', 'VagrantStory', 'AsaK', 'gileno', 'wsacin', 'slara', 'osantana', 'evinw', 'bernardolins', 'meiralins', 'lucasbento', 'nandamx', 'blalyassine', 'kfalconspb', 'jamissonfreitas', 'matheuslins', 'DavidMilberg', 'tiberiuichim', 'brunnogomes', 'infothailand', 'KevinHock', 'leofn', 'dalinhuang99', 'pardome', 'mstraughan86', 'dfalbel', 'opengiineer', 'kauegimenes', 'nfultz', 'ahousley', 'Bunlong', 'diegopenhanut', 'herberthamaral', 'walison17', 'jj151']"
paulorec,"['victorlaerte', 'rafaprax', 'alexpessoajr', 'thiagoh', 'cusspvz', 'alicaglayan', 'inacionery', 'interaminense', 'angusshire', 'phpenterprise', 'nishchaldua', 'soyelmnd', 'MichalPaszkiewicz', 'taharushain', 'tvvocold', 'perfettiful', 'VagrantStory', 'JeorgeMatt', 'dominicg666', 'ternsip', 'brunocvcunha', 'krishnak9', 'JoaoGabrielAmaral', 'rod-lin', 'Gooooodman', 'RogerFederer03', 'Vermisse', 'manu14889', 'chenyoufu', 'jpruiz114', 'ramon-v', 'chongbenben', 'JoseCage', 'jackscarx', 'dengyi1992', 'kusha-b-k', 'jordanamorais', 'mapmf', 'nathalyas', 'duboviy', 'yfgeek', 'ramirobrandao', 'eudesll', 'fpchemical', 'eversonverissimo', 'michaelbazos', 'suissa', 'tobiasparaiso', 'nfultz', 'marciojr', 'KevinHock', 'hanapotski', 'jake100', 'ktxxt', 'EclipseMain', 'dalinhuang99', 'ncleshyne', 'mstraughan86', 'arnavb', 'nelsonic', 'vkandola', 'cenaion', 'tilemachoscfu', 'kenjinote', 'srcmaxim', 'enjelhutasoit', 'LowApe', '01maarry01', 'FatamaBe', 'kauegimenes', 'thiagohofmeister', 'GabrielDS', 'johntakesnote', 'indrajithbandara', 'carlosjuchoa', 'rftHusn', 'opengiineer', 'ihor', 'ramonwrocha', 'mikkimesfin', 'Azync', 'RithvikKasarla', 'SurfaceB00k', 'tacic', 'tachibanana', 'anverliedoit']"
guilhermefarias,"['ivanAndrade', 'dodiegofly', 'iurimattos', 'lucascmelo', 'deyvisonrocha', 'mstred', 'luiztiago', 'fernandosouza', 'ErickSimoes', 'talitaoliveira', 'henvic', 'stark-br', 'emerson813', 'gusshmelo', 'filipeximenes', 'raisen', 'gustavokuklinski', 'eduardomelo', 'ArthurSEO', 'patrickrbc', 'junogueira', 'pragmaticivan', 'kaiquewdev', 'dansantucci', 'brunocoelho', 'tonytamsf', 'thulioph', 'sergiohampel', 'IsabelaDePaula', 'simoneas02', 'davgit', 'agcloud', 'melnikovkolya', 'ronaldoveras', 'emersonbarros', 'djtulioo', 'paulinhoerry', 'arthurmichel', 'ppeixoto', 'joelvisroman', 'clovisdasilvaneto', 'gusreyes01', 'mikejavier', 'edvaldoszy', 'brunocasanova', 'cusspvz', 'marcosvolpato', 'mikegwhit', 'clarabatt', 'marinalimeira', 'deivisondfs2', 'buenonp', 'andreximenes', 'cassiodourado1', 'veridianaMelo', 'luizbatista', 'jeftarmascarenhas', 'yankasantos', 'xgeo', 'hiranneri', 'gcaraciolo', 'jdorigao', 'taboca', 'yeltsin', 'viniciusgalvao', 'thiagoaymar', 'robsonbarbosajr', 'lucianojsjr', 'marcoshmendes', 'bernardojunior', 'JonathanCedrim', 'joaopaulosama', 'viniciuspolux', 'imandyie', 'dougcarvf', 'elsongabriel', 'LucasMonteiro1', 'felipesousa', 'di3goleite', 'Pe-Ferreira', 'karlafalcao']"
ktquez,"['WillianMonteiro', 'vedovelli', 'angusshire', 'limatheus', 'deividazevedo2', 'gildniy', 'pisual', 'hitvox', 'lucasgolino', 'devdrops', 'cusspvz', 'theus', 'SoufianeAbid', 'toomastahves', 'eveporcello', 'swhgoon', 'rancui', 'murilolopes', 'robertotauille', 'vitorarjol', 'aimwhy', 'wesleysaraujo', 'raisiqueira', 'andrewsfg', 'Shipow', 'fbngrm', 'Kushalexpert', 'evinw', 'yangshizi', 'alma4rebi', 'reverland', 'selimdoyranli', 'SanjithKanagavel', 'Vermisse', 'chenyoufu', 'janvalo', 'jeffegiovani', 'MartinBucko', 'santiblanko', 'juscilan', 'dukenst2006', 'Frewen', 'hernandev', 'Atinux', 'atorresbr', 'JoseCage', 'metinsut', 'wagnerssouza', 'carl-alberto', 'LauanGuermandi', 'cht8687', 'rohitpaulk', 'oliveriojnn', 'perborgen', 'saulobr88', 'bluemix', 'YuriFontella', 'trickstival', 'imandyie', 'tghelere', 'marceloavf', 'rcdosado', 'mstraughan86', 'nelsonic', 'cenaion', 'nandomoreirame', 'EclipseMain', 'caiofsouza', 'dalinhuang99', 'glo26', 'opengiineer', 'ablackstriker', 'anteriovieira', 'fridzema', 'bashilbers', 'marknemesis', 'rftHusn', 'Bunlong', 'falconsw']"
brunofarache,"['tmoreira2020', 'eduardolundgren', 'rotty3000', 'witkai', 'marcellustavares', 'hiperion', 'sez11a', 'fernandogarcez', 'gamerson', 'bmvakili', 'caorongjin', 'antonio-junior', 'wman', 'tejaskanani', 'djalmaaraujo', 'zenorocha', 'tonysm', 'paulohp', 'keppelen', 'emmanuelneri', 'pragmaticivan', 'wanpeng', 'iolalla', 'iGallina', 'fernandosouza', 'yuchi', 'aritzg', 'david-truong', 'sgosantos', 'mariol3', 'luizschinemann', 'aperrelli', 'miguelamoros', 'fradot', 'clicaqui', 'gabrielvalle', 'uiltonjose', 'charlenopires', 'danieletramis', 'marclundgren', 'isaquemelo', 'bykike', 'igoriols', 'speciosus', 'henvic', 'sammonsjl', 'dustinryerson', 'denissignoretto', 'fansilva1991', 'lotfi10', 'marcuspeixoto', 'nhpatt', 'leoadb', 'josealbino', 'marceloagmelo', 'douglas-queiroz', 'igormatos', 'rcrivelli', 'ledebour', 'pedroqueiroz', 'fabiomcosta', 'bhamm', 'victorlaerte', 'alexpessoajr', 'ajsb85', 'bryceosterhaus', 'vspedr', 'KevinHock', 'HaysaRodrigues', 'interaminense', 'MarkusHmr', 'camisLuisa', 'ovflowd', 'albertmourato', 'akinhwan']"
alsmoreira,"['felypenery', 'FabioAguiar', 'meugenio', 'alexpessoajr', 'eudesll', 'vitaut', 'jonasagx', 'arthuralvim', 'klebson09', 'jcrbsa', 'silvajonathan', 'marcelomenezes', 'efilho', 'vanessaLimaFerreira', 'wagnerbit', 'acaciags', 'MarciaRenata', 'mmSilva', 'erissonbcs', 'Nadilson-IFPE', 'pedrosantos01', 'lucasdicavalcanti', 'chdeandradesilva', 'thiagoceswar', 'henriquedeandrade', 'leonardoraele', 'Edlas', 'fraudlucas', 'yujitashiro', 'andersonpe', 'CesarABG', 'srgfs', 'djtmaranhao', 'rhaissasantos', 'tamiguedes87', 'soaresjonathan', 'sergiomalencar', 'ArthurMano17', 'marciojss', 'igorlimaaa', 'dla1986', 'Allansantosdefreitas', 'mlbs1994', 'dbarlavento', 'EltonBento', 'HugoMagalhaess', 'LaaisHess', 'katllynner', 'jiaodaxiaozi', 'jlaa', 'JoaoVictorBarbosa', 'lhcbernardes', 'Jonathanifpe', 'DavidBorges', 'ital0amorim', 'LuisinhoHN', 'pedroaranha', 'Tassiors', 'SheylaCanuto', 'ThomasSousa96', 'dmsb', 'adoniran', 'tiagolimadev', 'ArthurLCastro', 'RenataMarques', 'wsena', 'heitorpaceli', 'abbaril', 'andredidier', 'Danilopsilva', 'valterh4ck3r', 'taoalu', 'iuryamaral1', 'AthosFrancisco']"
talitaoliveira,"['guilhermefarias', 'simoneas02', 'jonathanslima', 'andersongns', 'PhillipeBurgos', 'edu-bot', 'githubgirls', 'evertonpessoa', 'afonsopacifer', 'cassiodourado1', 'leandro-lsmn', 'interaminense', 'matheusFTC', 'carolinaknoll', 'lucassoares', 'victorlaerte', 'paulorec', 'danilovaz', 'woliveiras', 'clautercarlos', 'mrprompt', 'joao-alberto', 'teles', 'Wendlereis', 'nandomoreirame', 'ericatirzahlima', 'robsonalexandre', 'raisiqueira', 'mikejavier', 'WandersonAlves', 'XorAndre', 'thiagommedeiros', 'kvnol', 'edmolima', 'lenonr', 'franklarry', 'mstraughan86', 'fernandopedro', 'sbvorpagel', 'drcabral', 'wellmotta', 'daliannyvieira', 'gabriel-silva', 'guilhermerm', 'viniciusferreira', 'higordiego', 'rogerin', 'grodrigues', 'lbighetti', 'flyingluscas', 'MarceloKabbalah', 'yanmagale', 'yeltsinseal', 'rafaelporfirio', 'patomarques', 'eptaccio', 'cdfortes', 'ricardogouveia3', 'JohnsonMauro', 'mauraodev', 'insaneresearcher', 'marceloavf', 'fromnanda', 'phmiranda', 'osamuca', 'WashingtonSBS', 'arthurflor', 'vandemberg', 'PopyDeveloper', 'victorhsanjos', 'EmersonVictor', 'wellingtongeek', 'Jennycken']"
lailsonbm,"['kraudio', 'lucasmncastro', 'chillicoder', 'lmarinho', 'gvc', 'constantinoneto', 'rafaelcaricio', 'adamalbrecht', 'brunnogomes', 'zezim', 'adonescunha', 'gileno', 'fernandopereira', 'gabrielcwa', 'rsilvabr', 'rodrigoclira', 'fjsj', 'thiagodiniz', 'dvro', 'luisgabriel', 'renatooliveira', 'tiagotobias2003', 'cirdes', 'sazzadh', 'antonio55', 'GeneseLessa', 'gedean', 'lipse', 'csjaba', 'ricardosbarbosa', 'fabiosl', 'brunocoelho', 'araujoraphael', 'pragmaticivan', 'victoracioli', 'filipeximenes', 'hamorim', 'sergiofontes', 'nandokakimoto', 'arthuralvim', 'guilhermepaiva', 'jmataya', 'corey', 'augustoppimenta', 'wilkerlucio', 'laisvarejao-elife', 'guiocavalcanti', 'isabarros', 'cristianounix', 'miguelgraz', 'vicmaster', 'luanfonceca', 'danjesus', 'fernandolins', 'renatocarvalho', 'patrickrbc', 'luisarlindo', 'antonioams', 'mayrarabelo', 'willfelix', 'angusshire', 'tacionery', 'fracmt', 'fabriciojr', 'leojfreitas', 'embs', 'vinisouto', 'thnery', 'dmente03', 'eihror', 'efremfilho', 'KevinHock', 'luizpaulogodoy']"
dmesquita,"['thiagosans', 'eltonsfdev', 'mayrarabelo', 'githubgirls', 'DaviTeodoro', 'kennedyboaretop', 'darrenjaworski', 'codesandtags', 'gnuns', 'galvezz', 'StanlyHardy', 'misamabbas', 'DenisHsieh', 'EEmery', 'TheRyanHickman', 'jcsastre', 'fly51fly', 'chagge', 'gabriel-del', 'julianogalgaro', 'lucasjoao', 'babyhuzi111', 'skribled', 'tcvieira', 'matheusnunes', 'Catherinesjkim', 'lilf', 'gehazibispo', 'h9052300', 'tynbl', 'diegobdev', 'fengfenglonglong', 'jasonhu01', 'nfultz', 'seunginah', 'frkwy', 'luanfonceca', 'mdevalk', 'betodasilva', 'SatioO', 'cyslug', 'PhDP', 'tferrer1', 'zwsong', 'dthboyd', 'VishalCR7', 'yiaktan', 'hosilva', 'natashaandrade', 'Mincana', 'rfuzi', 'vigneshv92', 'harrypotter0', 'gazzola', 'Jemesson', 'cristianounix', 'clbcabral', 'crislanio', 'lenilsonjr', 'andhremattos', 'robguinness', 'havardl', 'SaboiaEric', 'drastorguev', 'igorfarias30', 'krunal3kapadiya', 'jakehop', 'falconsw', 'AndriiTsok']"
lmmenge,"['lmarinho', 'AndreasVerhoeven', 'finngaida', 'Taconut', 'nitinthewiz', 'lpstylero', 'gourgy', 'sillyyy', 'valentebruno', 'ludyroad', 'mysterfou41', 'pantoine13', 'Damien3', 'loretoparisi', 'takeno77', 'ZatoR-ek', 'fabio-jreis', 'podrivo', 'semeon98', 'xavikick', 'willmapp', 'KevinLaRosa', 'tisunov', 'NoCommentOkay', 'andrespch', 'net32', 'vancaem', 'erkekin', 'JesusAntonioGil', 'Gagan5278', 'junichikawanishi', 'pmkhoa', 'horngep', 'blankenburgh', 'jbobrow', 'mrmign', 'design-today', 'Yunakia', 'hollywood68', 'Yue-Han', 'farnazkhodadadi', 'iworkcloud', 'Tyello', 'kvnbautista', 'ukiukiyuki', 'TETRA2000', 'Mustafa-Kamal', 'dimax13', 'DJHartley', 'Piyush08', 'luizParreira', 'billhibazzz', 'codemonkey85', 'phase', 'GAMEBOY89', 'angusshire', 'robbertkl', 'jemah2512', 'nunoarruda', 'dunyakirkali', 'peteralbertson', 'own2pwn', 'Lojii', 'mbernson', 'KevinHock']"
brunobasto,"['natecavanaugh', 'rotty3000', 'marcellustavares', 'huangbaihua001', 'hiperion', 'fernandogarcez', 'antonio-junior', 'felquis', 'RamkumarChandran', 'douglas', 'vagner4work', 'jgabriellima', 'patrickrbc', 'aperrelli', 'tinatian', 'brunocoelho', 'pedrorezende', 'hudsonmarinho', 'wasim117', 'marclundgren', 'charlenopires', 'emiloberg', 'felipesousa', 'rodrigolins', 'leoadb', 'dustinryerson', 'rafaprax', 'fredericksilva', 'fernandosouza', 'thiago-rocha', 'ajsb85', 'yuchi', 'murat-aka', 'inacionery', 'interaminense', 'stiemannkj1', 'bryceosterhaus', 'pedroqueiroz', 'sagaban', 'diogo-lins', 'vernaillen', 'marbolog', 'alexpessoajr', 'zsagia', 'wschenkel', 'HugoPorto', 'omarzzn3', 'victorlaerte', 'gustavoquinalha', 'tech-Prakash', 'KevinHock', 'yanmagale', 'shznaqvi', 'PavelDemyanenko', 'igorarouca', 'paulorec', 'killua99', 'diegonvs', 'ypersyntelykos', 'matuzalemsteles', 'mohitrajput', 'shaina1saba', 'assuncaocharles', 'akinhwan']"
guiocavalcanti,"['charlenopires', 'brunnogomes', 'adrianomelo', 'tacsio', 'dragondiego7', 'luisgabriel', 'renatooliveira', 'karlafalcao', 'luizbraga', 'fernandogrd', 'filipevarjao', 'soikmd2', 'henvic', 'embs', 'jessicabarbalho', 'matheusmmx', 'adozrocha', 'vas2', 'sergiofontes', 'danjesus', 'thaisbione', 'lipse', 'rrecio', 'filipeximenes', 'hamorim', 'fltiago', 'thigorqueiroz', 'danilosoares', 'rsilvabr', 'arthuralvim', 'RobertoBarros', 'arthurms', 'marcelocost', 'stevelyons', 'miguelgraz', 'fernandolins', 'rodrigoliimaa', 'MuneCms', 'saniyawilson', 'rrgayhart', 'mateusgrb', 'rodrigoclira', 'angusshire', 'deividazevedo2', 'henriquemenezes', 'ParinVachhani', 'tacionery', 'evinw', 'thnery', 'JIaccino', 'dmente03', 'eliehirschfield', 'peaonunes', 'violivei', 'paulolieuthier', 'KevinHock', 'filipewl', 'Bunlong', 'mateuschaves']"
pcstl,"['JoaoGFarias', 'onlurking', 'conwaykyle', 'meiralins', 'MarcoWorms', 'horaciojcfilho', 'leonidasv', 'Natalia888', 'ythecombinator', 'fernandocastor', 'gfreivasc', 'juliadebelli', 'imvm', 'Valbrand', 'guedesbgeorge', 'jeronimobs', 'hpbl', 'eltonfs', 'rodolfoestevam', 'marcoonroad', 'ItzLevvie', 'yagonobre', 'racerxdl', 'Mazuh', 'cardoso', 'joaogabrielsg', 'andremendesc', 'macabeus', 'servitoroftheoutergods', 'baac', 'matheusrufca', 'IanRamosC', 'roxdavirox', 'odesenvolvedor', 'SHENOISZ', 'iillx', 'nelsonic', 'mstraughan86', 'sombriks', 'anabastos', 'dplewis', 'thekilian', 'santiagomarcos', 'nikumu', 'PuckmanXY', 'appositum', 'neu-rah', 'falcaoaugustos', 'dskwf', 'tavares1', 'notdanilo', 'insaneresearcher', 'I-am-Miguel', 'terremoth', 'minsle', 'RafaelNobrega', 'rftHusn', 'karlafalcao']"
horaciojcfilho,"['embs', 'rayanaguisanda', 'felipebagetti', 'AleffHenrique', 'fulano7', 'nutbutterfly', 'ppamorim', 'caionovaes', 'jhgv', 'SuriyaaKudoIsc', 'dimsa', 'nogn', 'foolOnTheHill', 'gabrielpconceicao', 'jokorivai', 'huchun', 'cusspvz', 'pranavlathigara', 'angusshire', 'NatanCC', 'ersanyakit', 'vinod1988', 'imadix', 'AleBarreto', 'matiasinsaurralde', 'archiedalisay', 'ezequieljuliano', 'landrix', 'cadu-tech', 'emmjk', 'ardhyn', 'mguilhermetavares', 'pcstl', 'saadmahboob', 'juanccilleruelo', 'Valbrand', 'eltonfs', 'hpbl', 'marciojr', 'bruna-dev', 'paulomenezes', 'dalinhuang99', 'mstraughan86', 'JessiPal', 'EclipseMain', 'juliadebelli', 'tiidadavena', 'kauegimenes', 'ovflowd', 'robertroeser', 'johntakesnote', 'marknemesis', 'gheygb', 'KodiMadhavarao']"
roselmamendes,"['marcwebbie', 'tnaires', 'rasoliveira', 'mauriciomelo', 'simoneas02', 'shyba', 'nicolastrres', 'Anicely', 'thaisfreitas', 'tassiaspinelli', 'valessiobrito', 'johanngomes', 'brunovpl', 'anapaulagomes', 'gprestes', 'brunocasanova', 'cusspvz', 'tatianecarneiro', 'deividazevedo2', 'ronualdo', 'leoanjossantos', 'darruda', 'roMendes', 'EmilyNemy', 'israel-santiago-praxis', 'thainanfrota', 'MichalPaszkiewicz', 'jonataa', 'pedrro', 'pmaia', 'vrcca', 'diegobianchetti', 'vgeorge', 'senaingrid', 'ivolima', 'samu101108', 'mateusgrb', 'edu-bot', 'githubgirls', 'SamuelsonH2T', 'gabrieljbl', 'renatooliveira', 'joanasouza', 'chicobentojr', 'samukce', 'roselmamendestw', 'marknemesis', 'jorgemirandaa', 'hrqneto', 'abmaelsantos', 'karlafalcao', 'patomarques']"
dakerfp,"['lboaretto', 'rafaelcaricio', 'frenetic', 'lipse', 'marcelcaraciolo', 'rodrigoclira', 'julianalucena', 'fjsj', 'pauloborges', 'hacktoon', 'luisgabriel', 'rogerzanoni', 'diegosiqueir4', 'renatooliveira', 'nielsonsantana', 'fernandogrd', 'arthuralvim', 'brunocoelho', 'embs', 'adrianomelo', 'thiagolacerda', 'guhb', 'develmcz', 'filipevarjao', 'filipemanuelofs', 'nickdiego', 'ramprasadbe', 'rodrigogolive', 'lrezende', 'IconsEdged', 'fordream', 'luanfonceca', 'lauromoura', 'dvro', 'luizcavalcanti', 'fernandolins', 'hugoesb', 'Miliox', 'alvarojoao', 'henriquemenezes', 'edisona', 'patrickelectric', 'osantana', 'israelsantiago', 'rbelem', 'embatbr', 'violivei', 'hgfischer', 'lucaslsl', 'henvic', 'eduardo-melo', 'hejunbai']"
caiorss,"['X4', 'andrewseddon', 'nimeshr91', 'codejitsu', 'rnsokolov', 'pranavlathigara', 'GreyChou', 'xDarkicex', 'Alok', 'DevenLu', 'mcanthony', 'eprogrammerchima', 'hzltgbordu', 'powerslider', 'zhuzhonghua', 'venkateshpitta', 'bryangarza', 'btbytes', 'hareendra', 'thisiswei', 'zhangchiqing', 'angusshire', 'PeytonsProfile', 'jonaias', 'xxks-kkk', 'laurindofljunior', 'Guru107', 'yuravg', 'MichalPaszkiewicz', 'sara-27', 'esneko', 'mallikarjunayaddala', 'icecraft', 'lujun9972', 'isaaclafrance', 'romanab', 'MrPluto', 'goodideadog', 'xmpf', 'Reverse-Polish', 'edvmorango', 'absnc', 'Rajpratik71', 'lacriment', 'kauegimenes', 'minsle', 'TomatoLeee', 'hartmut27', 'KodiMadhavarao']"
